# output_current_1.csv run at 2000-01-01 00:01:00 UTC on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE774,0.000000,2.722709,0.000000,0.222633,0.000000,4.589554
LINE775,0.000000,3.618985,0.124378,3.337351,0.000000,1.496458
LINE776,0.723504,-0.857162,0.000000,2.167508,0.000000,-1.519649
LINE777,0.000000,2.774871,0.000000,4.515164,0.235728,1.259004
LINE778,0.477898,-0.857121,0.424684,3.337348,0.000000,1.386372
LINE779,0.000000,3.935884,0.000000,3.095035,0.218272,1.258997
LINE780,0.000000,-0.107939,0.000000,4.035502,0.196445,1.258996
LINE781,0.000000,3.145476,0.227342,3.337350,0.000000,4.586331
LINE782,0.451079,-0.857151,0.000000,3.594840,0.000000,-0.063115
LINE783,0.000000,3.077433,0.000000,-0.423343,0.000000,4.408941
LINE784,0.000000,3.120836,0.124378,3.337351,0.000000,-0.914965
LINE785,0.723504,-0.857162,0.000000,2.226568,0.000000,-1.525418
LINE786,0.477898,-0.857121,0.424684,3.337348,0.000000,1.368745
LINE787,0.000000,-0.054684,0.000000,4.131404,0.196445,1.258996
LINE788,0.000000,4.244278,0.227342,3.337350,0.000000,2.057985
LINE789,0.451079,-0.857151,0.000000,3.589822,0.000000,-0.219876
LINE790,0.000000,4.313717,0.000000,-0.872522,0.000000,4.440715
LINE791,0.446607,-0.857162,0.000000,2.312295,0.000000,-1.535033
LINE792,0.276897,-0.857162,0.000000,0.389210,0.000000,-1.508063
LINE793,0.477898,-0.857121,0.424684,3.337348,0.000000,1.333120
LINE794,0.000000,-0.147199,0.000000,4.057220,0.196445,1.258996
LINE795,0.000000,2.066090,0.227342,3.337350,0.000000,1.559984
LINE796,0.451079,-0.857151,0.000000,3.538644,0.000000,-1.030287
LINE797,0.000000,2.310487,0.000000,-0.033133,0.000000,4.625956
LINE798,0.446607,-0.857162,0.000000,2.386482,0.000000,-1.520392
LINE799,0.276897,-0.857162,0.000000,1.435291,0.000000,-1.021612
LINE800,0.477898,-0.857121,0.000000,0.312763,0.000000,1.580290
LINE801,0.000000,-1.259781,0.424684,3.337348,0.000000,-1.354148
LINE802,0.000000,-0.099455,0.000000,3.879142,0.196445,1.258996
LINE803,0.000000,2.815066,0.227342,3.337350,0.000000,-1.477625
LINE804,0.451079,-0.857151,0.000000,3.549704,0.000000,-1.124976
LINE805,0.000000,1.441412,0.000000,2.939912,0.000000,4.649411
LINE806,0.446607,-0.857162,0.000000,2.528480,0.000000,-1.517867
LINE807,0.276897,-0.857162,0.000000,0.285334,0.000000,4.541696
LINE808,0.477898,-0.857121,0.000000,0.396178,0.000000,1.552494
LINE809,0.000000,4.591958,0.424684,3.337348,0.000000,-1.334883
LINE810,0.000000,3.104541,0.000000,-1.059714,0.000000,1.960963
LINE811,0.000000,0.252979,0.000000,3.637575,0.196445,1.258996
LINE812,0.000000,2.687037,0.227342,3.337350,0.000000,4.569935
LINE813,0.451079,-0.857151,0.000000,3.498656,0.000000,-1.039228
LINE814,0.000000,1.606030,0.000000,4.210436,0.000000,-1.433741
LINE815,0.446607,-0.857162,0.000000,2.622422,0.000000,-1.531804
LINE816,0.276897,-0.857162,0.000000,3.655604,0.000000,1.569048
LINE817,0.477898,-0.857121,0.000000,0.363547,0.000000,1.550298
LINE818,0.000000,-1.566248,0.424684,3.337348,0.000000,-1.350226
LINE819,0.000000,1.328295,0.000000,1.134003,0.000000,1.960196
LINE820,0.000000,0.349345,0.000000,4.306419,0.196445,1.258996
LINE821,0.451079,-0.857151,0.000000,3.442601,0.000000,-1.392469
LINE822,0.000000,0.401381,0.000000,3.679842,0.000000,4.069443
LINE823,0.446607,-0.857162,0.000000,2.776254,0.000000,-1.516688
LINE824,0.477898,-0.857121,0.000000,0.406035,0.000000,1.508561
LINE825,0.000000,-1.469242,0.424684,3.337348,0.000000,-1.323923
LINE826,0.000000,1.345310,0.000000,1.124938,0.000000,4.024567
LINE827,0.000000,1.009372,0.000000,3.260611,0.196445,1.258996
LINE828,0.451079,-0.857151,0.000000,3.438237,0.000000,-1.394369
LINE829,0.000000,1.720959,0.000000,3.717558,0.000000,-0.441912
LINE830,0.446607,-0.857162,0.000000,2.703344,0.000000,-1.529920
LINE831,0.477898,-0.857121,0.000000,0.370692,0.000000,1.474573
LINE832,0.000000,-1.458053,0.424684,3.337348,0.000000,-1.290439
LINE833,0.000000,3.406796,0.000000,-0.942183,0.000000,-1.393184
LINE834,0.000000,3.275664,0.000000,3.275664,0.196445,1.258996
LINE835,0.451079,-0.857151,0.000000,3.425101,0.000000,-1.327959
LINE836,0.446607,-0.857162,0.000000,2.507218,0.000000,-0.858367
LINE837,0.477898,-0.857121,0.000000,0.546158,0.000000,1.354353
LINE838,0.000000,-1.479287,0.424684,3.337348,0.000000,-1.302600
LINE839,0.000000,4.365287,0.000000,2.380450,0.000000,-1.266262
LINE840,0.451079,-0.857151,0.000000,3.426625,0.000000,-1.308725
LINE841,0.446607,-0.857162,0.000000,2.727352,0.000000,-1.529289
LINE842,0.477898,-0.857121,0.000000,0.470728,0.000000,-1.223532
LINE843,0.000000,-1.510805,0.424684,3.337348,0.000000,-1.562603
LINE844,0.000000,4.611978,0.000000,2.495906,0.000000,-1.107420
LINE845,0.000000,1.368074,0.000000,4.696056,0.000000,3.975975
LINE846,0.451079,-0.857151,0.000000,3.428246,0.000000,-1.304915
LINE847,0.446607,-0.857162,0.000000,3.531334,0.000000,1.567446
LINE848,0.477898,-0.857121,0.000000,0.403574,0.000000,-1.418671
LINE849,0.000000,-1.458461,0.424684,3.337348,0.000000,-1.525515
LINE850,0.000000,4.652868,0.000000,2.535195,0.000000,-1.245268
LINE851,0.000000,3.858130,0.000000,0.999073,0.000000,1.378897
LINE852,0.451079,-0.857151,0.000000,3.442473,0.000000,-1.488070
LINE853,0.446607,-0.857162,0.000000,3.760069,0.000000,1.629955
LINE854,0.477898,-0.857121,0.000000,0.314278,0.000000,1.070858
LINE855,0.000000,-1.283609,0.424684,3.337348,0.000000,-1.521659
LINE856,0.000000,4.676004,0.000000,2.561298,0.000000,-1.328367
LINE857,0.000000,0.314142,0.000000,4.555143,0.000000,-1.094030
LINE858,0.451079,-0.857151,0.000000,3.488154,0.000000,-1.439739
LINE859,0.205438,-0.857163,0.000000,0.275190,0.000000,1.542938
LINE860,0.241168,-0.857162,0.000000,0.164734,0.000000,-1.355502
LINE861,0.477898,-0.857121,0.000000,0.320032,0.000000,0.961149
LINE862,0.000000,-1.257809,0.424684,3.337348,0.000000,-1.535167
LINE863,0.000000,-1.039941,0.000000,2.606615,0.000000,-1.103137
LINE864,0.000000,-0.501537,0.000000,2.453638,0.000000,3.482833
LINE865,0.451079,-0.857151,0.000000,3.397444,0.000000,-0.782566
LINE866,0.477898,-0.857121,0.000000,0.323877,0.000000,1.166563
LINE867,0.000000,-0.531166,0.424684,3.337348,0.000000,3.074074
LINE868,0.000000,-1.190050,0.000000,2.460449,0.000000,-1.211063
LINE869,0.000000,4.621565,0.000000,-1.480316,0.000000,4.550492
LINE870,0.451079,-0.857151,0.000000,3.554482,0.000000,-1.451648
LINE871,0.477898,-0.857121,0.000000,0.310104,0.000000,1.281503
LINE872,0.000000,3.319053,0.201618,3.337349,0.000000,-0.067519
LINE873,0.000000,0.000000,0.223066,3.337348,0.000000,-1.452967
LINE874,0.000000,-1.312994,0.000000,2.557018,0.000000,-1.184539
LINE875,0.000000,1.363293,0.000000,4.711107,0.000000,3.941486
LINE876,0.451079,-0.857151,0.000000,3.664977,0.000000,-1.536922
LINE877,0.477898,-0.857121,0.000000,0.314308,0.000000,1.251978
LINE878,0.000000,3.239223,0.201618,3.337349,0.000000,-1.490953
LINE879,0.000000,-0.067519,0.223066,3.337348,0.000000,-0.067519
LINE880,0.000000,1.837549,0.000000,2.579124,0.000000,-0.070061
LINE881,0.000000,-0.379139,0.000000,2.259027,0.000000,-1.126878
LINE882,0.451079,-0.857151,0.000000,3.692427,0.000000,-1.271214
LINE883,0.477898,-0.857121,0.000000,0.298368,0.000000,0.988953
LINE884,0.000000,3.537722,0.201618,3.337349,0.000000,-1.510116
LINE885,0.000000,0.000000,0.223066,3.337348,0.000000,-0.067519
LINE886,0.451079,-0.857151,0.000000,-0.402718,0.000000,1.565221
LINE887,0.245649,-0.857121,0.000000,0.328552,0.000000,-0.406198
LINE888,0.232249,-0.857121,0.000000,3.587570,0.000000,1.501690
LINE889,0.000000,3.074074,0.201618,3.337349,0.000000,-0.067519
LINE890,0.451079,-0.857151,0.000000,3.996817,0.000000,1.310582
LINE891,0.245649,-0.857121,0.000000,0.302243,0.000000,0.107888
LINE892,0.232249,-0.857121,0.000000,4.384464,0.000000,1.591495
LINE893,0.000000,0.396129,0.201618,3.337349,0.000000,-0.067519
LINE894,0.214375,-0.857150,0.000000,0.166097,0.000000,1.474507
LINE895,0.236704,-0.857151,0.000000,3.492506,0.000000,4.342502
LINE896,0.245649,-0.857121,0.000000,0.391725,0.000000,-0.959348
LINE897,0.232249,-0.857121,0.000000,1.460704,0.000000,-1.511130
LINE898,0.000000,0.000000,0.201618,3.337349,0.000000,-0.067519
LINE899,0.214375,-0.857150,0.000000,-0.115595,0.000000,4.624919
LINE900,0.245649,-0.857121,0.000000,0.365737,0.000000,1.423708
LINE901,0.245649,-0.857121,0.000000,0.905162,0.000000,-1.439551
LINE902,0.245649,-0.857121,0.000000,0.931372,0.000000,-1.505803
LINE903,0.245649,-0.857121,0.000000,1.123824,0.000000,1.451732
LINE904,0.245649,-0.857121,0.000000,3.597537,0.000000,1.568727
LINE905,0.245649,-0.857121,0.000000,3.243687,0.000000,1.881050
