# output_voltage_1.csv run at 2000-01-01 00:01:00 UTC on 963 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
Bus770,235.692002,-0.539578,245.399683,3.654901,241.136429,1.576549
Bus771,235.694497,-0.539585,245.402524,3.654904,241.128946,1.576556
Bus772,235.694494,-0.539585,245.402514,3.654904,241.129809,1.576555
Bus773,235.698642,-0.539588,245.399998,3.654909,241.137975,1.576547
Bus774,235.697468,-0.539596,245.414575,3.654897,241.140164,1.576555
Bus775,235.703493,-0.539605,245.417955,3.654899,241.140239,1.576555
Bus776,235.719856,-0.539627,245.432556,3.654911,241.144519,1.576556
Bus777,235.698896,-0.539606,245.427684,3.654901,241.142571,1.576560
Bus778,235.708126,-0.539616,245.424410,3.654903,241.134208,1.576565
Bus779,235.690822,-0.539574,245.398361,3.654899,241.137128,1.576548
Bus780,235.694500,-0.539585,245.402533,3.654904,241.128071,1.576557
Bus781,235.694494,-0.539585,245.402515,3.654904,241.129782,1.576555
Bus782,235.698642,-0.539588,245.399952,3.654909,241.137976,1.576547
Bus783,235.697300,-0.539596,245.414576,3.654897,241.140166,1.576555
Bus784,235.703493,-0.539605,245.417955,3.654899,241.140239,1.576555
Bus785,235.719863,-0.539627,245.431903,3.654912,241.144521,1.576556
Bus786,235.697945,-0.539605,245.427687,3.654901,241.142581,1.576560
Bus787,235.689901,-0.539571,245.397328,3.654898,241.137675,1.576548
Bus788,235.694495,-0.539585,245.402515,3.654904,241.129752,1.576555
Bus789,235.698642,-0.539588,245.399919,3.654909,241.137976,1.576547
Bus790,235.697189,-0.539595,245.414576,3.654897,241.140167,1.576555
Bus791,235.703493,-0.539605,245.417955,3.654899,241.140239,1.576555
Bus792,235.697769,-0.539605,245.427687,3.654901,241.142583,1.576560
Bus793,235.697296,-0.539604,245.427689,3.654901,241.142589,1.576560
Bus794,235.689068,-0.539569,245.396394,3.654897,241.138169,1.576547
Bus795,235.694495,-0.539585,245.402515,3.654904,241.129725,1.576555
Bus796,235.698643,-0.539588,245.399863,3.654909,241.137976,1.576547
Bus797,235.697075,-0.539595,245.414576,3.654897,241.140168,1.576555
Bus798,235.703493,-0.539605,245.417955,3.654899,241.140239,1.576555
Bus799,235.697616,-0.539604,245.427688,3.654901,241.142585,1.576560
Bus800,235.696259,-0.539603,245.427692,3.654901,241.142600,1.576560
Bus801,235.688956,-0.539569,245.396394,3.654897,241.138170,1.576547
Bus802,235.689205,-0.539568,245.395818,3.654897,241.138212,1.576546
Bus803,235.694495,-0.539585,245.402516,3.654904,241.129695,1.576556
Bus804,235.698647,-0.539588,245.399475,3.654910,241.137977,1.576547
Bus805,235.697021,-0.539595,245.414576,3.654897,241.140169,1.576555
Bus806,235.703493,-0.539605,245.417955,3.654899,241.140239,1.576555
Bus807,235.697490,-0.539604,245.427688,3.654901,241.142586,1.576560
Bus808,235.695372,-0.539602,245.427694,3.654901,241.142610,1.576560
Bus809,235.688844,-0.539569,245.396394,3.654897,241.138171,1.576547
Bus810,235.689559,-0.539567,245.394744,3.654898,241.138310,1.576544
Bus811,235.689205,-0.539568,245.395818,3.654897,241.138212,1.576546
Bus812,235.694495,-0.539585,245.402516,3.654904,241.129676,1.576556
Bus813,235.698657,-0.539588,245.398618,3.654910,241.137979,1.576547
Bus814,235.696935,-0.539595,245.414577,3.654897,241.140170,1.576555
Bus815,235.703493,-0.539605,245.417955,3.654899,241.140239,1.576555
Bus816,235.697391,-0.539604,245.427688,3.654901,241.142588,1.576560
Bus817,235.694870,-0.539602,245.427696,3.654901,241.142616,1.576560
Bus818,235.688732,-0.539568,245.396395,3.654897,241.138172,1.576547
Bus819,235.689856,-0.539566,245.393843,3.654899,241.138393,1.576543
Bus820,235.689559,-0.539567,245.394744,3.654898,241.138310,1.576544
Bus821,235.694495,-0.539585,245.402516,3.654904,241.129647,1.576556
Bus822,235.696854,-0.539595,245.414577,3.654897,241.140170,1.576555
Bus823,235.703493,-0.539605,245.417955,3.654899,241.140239,1.576555
Bus824,235.697291,-0.539604,245.427689,3.654901,241.142589,1.576560
Bus825,235.688621,-0.539568,245.396395,3.654896,241.138174,1.576547
Bus826,235.690175,-0.539564,245.392874,3.654900,241.138481,1.576541
Bus827,235.689856,-0.539566,245.393843,3.654899,241.138393,1.576543
Bus828,235.694496,-0.539585,245.402519,3.654904,241.129406,1.576556
Bus829,235.696738,-0.539595,245.414577,3.654897,241.140172,1.576555
Bus830,235.703493,-0.539605,245.417955,3.654899,241.140239,1.576555
Bus831,235.697204,-0.539604,245.427689,3.654901,241.142590,1.576560
Bus832,235.688509,-0.539568,245.396395,3.654896,241.138175,1.576547
Bus833,235.690437,-0.539563,245.392079,3.654900,241.138554,1.576540
Bus834,235.690175,-0.539564,245.392874,3.654900,241.138481,1.576541
Bus835,235.694498,-0.539585,245.402528,3.654904,241.128576,1.576557
Bus836,235.695518,-0.539594,245.414581,3.654897,241.140185,1.576555
Bus837,235.697142,-0.539604,245.427689,3.654901,241.142590,1.576560
Bus838,235.688397,-0.539568,245.396396,3.654896,241.138176,1.576547
Bus839,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus840,235.690437,-0.539563,245.392079,3.654900,241.138554,1.576540
Bus841,235.695030,-0.539593,245.414582,3.654897,241.140191,1.576555
Bus842,235.697070,-0.539604,245.427689,3.654901,241.142591,1.576560
Bus843,235.688285,-0.539568,245.396396,3.654896,241.138177,1.576547
Bus844,235.690719,-0.539562,245.388733,3.654904,241.138632,1.576538
Bus845,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus846,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus847,235.694782,-0.539593,245.414583,3.654897,241.140194,1.576555
Bus848,235.696960,-0.539604,245.427690,3.654901,241.142592,1.576560
Bus849,235.688231,-0.539568,245.396396,3.654896,241.138178,1.576547
Bus850,235.690719,-0.539562,245.388368,3.654904,241.138632,1.576538
Bus851,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus852,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus853,235.694727,-0.539593,245.414583,3.654897,241.140194,1.576555
Bus854,235.696782,-0.539604,245.427690,3.654901,241.142594,1.576560
Bus855,235.687004,-0.539567,245.396400,3.654896,241.138192,1.576547
Bus856,235.690719,-0.539562,245.387340,3.654905,241.138632,1.576538
Bus857,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus858,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus859,235.694684,-0.539593,245.414583,3.654897,241.140195,1.576555
Bus860,235.696124,-0.539603,245.427692,3.654901,241.142602,1.576560
Bus861,235.694725,-0.539601,245.427696,3.654901,241.142617,1.576560
Bus862,235.686206,-0.539566,245.396402,3.654896,241.138201,1.576547
Bus863,235.690719,-0.539562,245.386134,3.654906,241.138632,1.576538
Bus864,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus865,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus866,235.694638,-0.539593,245.414583,3.654897,241.140195,1.576555
Bus867,235.685509,-0.539565,245.396404,3.654896,241.138208,1.576547
Bus868,235.690719,-0.539562,245.385977,3.654907,241.138632,1.576538
Bus869,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus870,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus871,235.694601,-0.539593,245.414584,3.654897,241.140196,1.576555
Bus872,235.684777,-0.539564,245.396406,3.654896,241.138217,1.576547
Bus873,235.690719,-0.539562,245.385884,3.654907,241.138632,1.576538
Bus874,235.690719,-0.539562,245.385747,3.654907,241.138632,1.576538
Bus875,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus876,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus877,235.694565,-0.539593,245.414584,3.654897,241.140196,1.576555
Bus878,235.683527,-0.539563,245.396410,3.654896,241.138230,1.576547
Bus879,235.690719,-0.539562,245.385797,3.654907,241.138632,1.576538
Bus880,235.690719,-0.539562,245.385209,3.654907,241.138632,1.576538
Bus881,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus882,235.690719,-0.539562,245.391226,3.654901,241.138632,1.576538
Bus883,235.694529,-0.539593,245.414584,3.654897,241.140196,1.576555
Bus884,235.683221,-0.539563,245.396411,3.654896,241.138234,1.576547
Bus885,235.690719,-0.539562,245.385666,3.654907,241.138632,1.576538
Bus886,235.690719,-0.539562,245.383933,3.654909,241.138632,1.576538
Bus887,235.694493,-0.539593,245.414584,3.654897,241.140197,1.576555
Bus888,235.683047,-0.539562,245.396411,3.654896,241.138236,1.576547
Bus889,235.682620,-0.539562,245.396406,3.654896,241.138214,1.576547
Bus890,235.690719,-0.539562,245.385500,3.654907,241.138632,1.576538
Bus891,235.693859,-0.539592,245.414586,3.654897,241.140204,1.576555
Bus892,235.682761,-0.539562,245.396412,3.654896,241.138239,1.576547
Bus893,235.682110,-0.539562,245.396401,3.654896,241.138197,1.576547
Bus894,235.690719,-0.539562,245.384853,3.654908,241.138632,1.576538
Bus895,235.692441,-0.539590,245.414590,3.654897,241.140220,1.576555
Bus896,235.692983,-0.539591,245.414588,3.654897,241.140214,1.576555
Bus897,235.682705,-0.539562,245.396412,3.654896,241.138240,1.576547
Bus898,235.681254,-0.539561,245.396394,3.654897,241.138168,1.576547
Bus899,235.690719,-0.539562,245.383679,3.654909,241.138632,1.576538
Bus900,235.691499,-0.539589,245.414593,3.654897,241.140230,1.576555
Bus901,235.682657,-0.539562,245.396413,3.654896,241.138240,1.576547
Bus902,235.682617,-0.539562,245.396413,3.654896,241.138241,1.576547
Bus903,235.682565,-0.539562,245.396413,3.654896,241.138241,1.576547
Bus904,235.682470,-0.539562,245.396413,3.654896,241.138242,1.576547
Bus905,235.682306,-0.539562,245.396414,3.654896,241.138244,1.576547
Bus906,235.680963,-0.539560,245.396417,3.654896,241.138259,1.576547
SourceBus_1,6649.036332,-0.002701,6661.096395,4.186636,6658.227294,2.090399
LOAD1,243.253514,-0.538513,250.198895,3.651017,250.250438,1.568303
LOAD2,239.417901,-0.536275,249.702298,3.647079,249.702975,1.572930
LOAD3,243.252670,-0.538512,250.198898,3.651017,250.250447,1.568303
LOAD4,226.927229,-0.525937,248.916089,3.640080,248.863885,1.580978
LOAD5,228.206290,-0.527319,248.911826,3.640153,248.849749,1.580929
LOAD6,239.417904,-0.536275,249.701990,3.647079,249.702976,1.572930
LOAD7,233.777716,-0.534429,247.863824,3.644780,246.593805,1.579832
LOAD8,233.777558,-0.534431,247.868294,3.644776,246.583205,1.579840
LOAD9,233.771637,-0.534423,247.867140,3.644774,246.593172,1.579830
LOAD10,233.777485,-0.534428,247.858104,3.644782,246.593185,1.579828
LOAD11,233.777483,-0.534428,247.858309,3.644782,246.593185,1.579828
LOAD12,233.777565,-0.534431,247.868317,3.644776,246.580972,1.579843
LOAD13,234.300788,-0.535782,247.192212,3.647658,245.147778,1.579227
LOAD14,234.296514,-0.535778,247.200821,3.647649,245.149348,1.579231
LOAD15,234.300781,-0.535782,247.192845,3.647658,245.147776,1.579227
LOAD16,234.300925,-0.535786,247.200588,3.647653,245.136188,1.579237
LOAD17,234.300917,-0.535786,247.200564,3.647653,245.138429,1.579235
LOAD18,236.908691,-0.541948,243.852935,3.661068,235.462228,1.577671
LOAD19,235.539993,-0.538988,245.663596,3.653840,241.763319,1.576869
LOAD20,236.232741,-0.540474,244.726794,3.657466,239.998210,1.575697
LOAD21,235.379743,-0.538582,245.857047,3.653054,242.194064,1.577168
LOAD22,236.231753,-0.540472,244.726797,3.657466,239.998221,1.575697
LOAD23,237.191009,-0.540540,242.889576,3.661742,238.475571,1.572954
LOAD24,235.740295,-0.539681,245.458652,3.654941,240.568381,1.577155
LOAD25,239.437483,-0.531185,235.787102,3.667983,239.231353,1.560015
LOAD26,235.721419,-0.539628,245.433687,3.654912,241.145121,1.576556
LOAD27,235.734767,-0.539644,245.449038,3.654918,241.144741,1.576562
LOAD28,235.734767,-0.539644,245.449038,3.654918,241.144792,1.576562
LOAD29,240.155395,-0.528299,233.560977,3.670033,239.473816,1.555966
LOAD30,239.437682,-0.531185,235.787101,3.667983,239.231351,1.560015
LOAD31,240.155502,-0.528299,233.560977,3.670033,239.473814,1.555966
LOAD32,235.717212,-0.539625,245.432351,3.654908,241.139621,1.576561
LOAD33,241.078582,-0.524703,230.757271,3.672689,239.777982,1.550871
LOAD34,238.840053,-0.533646,237.669115,3.666289,239.027756,1.563437
LOAD35,241.541904,-0.522889,226.051270,3.677712,239.942441,1.548295
LOAD36,240.748726,-0.525996,231.757510,3.671735,239.670495,1.552700
LOAD37,240.748725,-0.525996,231.757628,3.671734,239.670495,1.552700
LOAD38,235.712095,-0.539619,245.424997,3.654907,241.142717,1.576558
LOAD39,235.708124,-0.539616,245.424405,3.654903,241.134641,1.576564
LOAD40,235.705352,-0.539609,245.416814,3.654903,241.140306,1.576556
LOAD41,235.698659,-0.539588,245.398387,3.654911,241.137980,1.576547
LOAD42,235.708126,-0.539616,245.424410,3.654903,241.134208,1.576565
LOAD43,235.694500,-0.539585,245.402533,3.654904,241.128071,1.576557
LOAD44,235.719863,-0.539627,245.431903,3.654912,241.144521,1.576556
LOAD45,235.698657,-0.539588,245.398618,3.654910,241.137979,1.576547
LOAD46,235.694870,-0.539602,245.427696,3.654901,241.142616,1.576560
LOAD47,235.694498,-0.539585,245.402528,3.654904,241.128576,1.576557
LOAD48,235.696124,-0.539603,245.427692,3.654901,241.142602,1.576560
LOAD49,235.694725,-0.539601,245.427696,3.654901,241.142617,1.576560
LOAD50,235.690719,-0.539562,245.383933,3.654909,241.138632,1.576538
LOAD51,235.692983,-0.539591,245.414588,3.654897,241.140214,1.576555
LOAD52,235.681254,-0.539561,245.396394,3.654897,241.138168,1.576547
LOAD53,235.690719,-0.539562,245.383679,3.654909,241.138632,1.576538
LOAD54,235.691499,-0.539589,245.414593,3.654897,241.140230,1.576555
LOAD55,235.680963,-0.539560,245.396417,3.654896,241.138259,1.576547
