# output_current_1.csv run at 2000-01-01 00:01:00 UTC on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE775,0.000000,-0.186571,0.123105,3.337337,0.000000,4.499150
LINE776,0.696480,-0.879940,0.000000,0.739203,0.000000,4.383497
LINE777,0.000000,-0.036886,0.000000,2.965595,0.239207,1.237574
LINE778,0.460046,-0.879901,0.420335,3.337337,0.000000,1.501065
LINE779,0.000000,4.202843,0.000000,2.757085,0.221494,1.237567
LINE780,0.000000,-0.815898,0.000000,4.163650,0.199344,1.237566
LINE781,0.000000,1.296765,0.225014,3.337338,0.000000,4.411861
LINE782,0.434230,-0.879929,0.000000,2.536155,0.000000,4.608850
LINE783,0.000000,2.354550,0.000000,0.006838,0.000000,4.549642
LINE784,0.000000,2.115670,0.123105,3.337337,0.000000,4.656520
LINE785,0.696480,-0.879940,0.000000,0.757825,0.000000,4.411357
LINE786,0.460046,-0.879901,0.420335,3.337337,0.000000,1.488444
LINE787,0.000000,-0.780657,0.000000,3.986176,0.199344,1.237566
LINE788,0.000000,3.899588,0.225014,3.337338,0.000000,2.030442
LINE789,0.434230,-0.879929,0.000000,2.598817,0.000000,4.594608
LINE790,0.000000,2.084741,0.000000,-0.166888,0.000000,2.365314
LINE791,0.429925,-0.879940,0.000000,0.701260,0.000000,4.023384
LINE792,0.266554,-0.879939,0.000000,-0.924990,0.000000,-1.415797
LINE793,0.460046,-0.879901,0.420335,3.337337,0.000000,1.474107
LINE794,0.000000,-0.739784,0.000000,4.192846,0.199344,1.237566
LINE795,0.000000,1.923840,0.225014,3.337338,0.000000,1.611632
LINE796,0.434230,-0.879929,0.000000,2.433677,0.000000,4.553846
LINE797,0.000000,2.182612,0.000000,-0.919222,0.000000,2.604881
LINE798,0.429925,-0.879940,0.000000,0.684198,0.000000,1.718489
LINE799,0.266554,-0.879939,0.000000,3.442725,0.000000,1.505015
LINE800,0.460046,-0.879901,0.000000,2.962988,0.000000,4.151502
LINE801,0.000000,2.058563,0.420335,3.337337,0.000000,1.170983
LINE802,0.000000,-0.966242,0.000000,3.617864,0.199344,1.237566
LINE803,0.000000,2.397681,0.225014,3.337338,0.000000,1.607182
LINE804,0.434230,-0.879929,0.000000,2.534926,0.000000,4.533287
LINE805,0.000000,2.629258,0.000000,1.790894,0.000000,-1.494711
LINE806,0.429925,-0.879940,0.000000,0.711387,0.000000,4.420980
LINE807,0.266554,-0.879939,0.000000,3.932817,0.000000,-1.489718
LINE808,0.460046,-0.879901,0.000000,2.055566,0.000000,4.360141
LINE809,0.000000,2.144572,0.420335,3.337337,0.000000,1.141912
LINE810,0.000000,3.004155,0.000000,-0.201681,0.000000,3.164359
LINE811,0.000000,-0.563311,0.000000,2.941105,0.199344,1.237566
LINE812,0.000000,-0.240002,0.225014,3.337338,0.000000,-1.481155
LINE813,0.434230,-0.879929,0.000000,2.471551,0.000000,4.619486
LINE814,0.000000,-0.869979,0.000000,2.818053,0.000000,-1.329182
LINE815,0.429925,-0.879940,0.000000,0.682726,0.000000,1.744641
LINE816,0.266554,-0.879939,0.000000,-1.329998,0.000000,1.567966
LINE817,0.460046,-0.879901,0.000000,2.661264,0.000000,4.163891
LINE818,0.000000,1.978056,0.420335,3.337337,0.000000,1.264581
LINE819,0.000000,0.156989,0.000000,4.234791,0.000000,1.931221
LINE820,0.000000,3.395842,0.000000,-0.278352,0.199344,1.237566
LINE821,0.434230,-0.879929,0.000000,2.551199,0.000000,4.652751
LINE822,0.000000,3.558735,0.000000,1.059129,0.000000,-0.952723
LINE823,0.429925,-0.879940,0.000000,0.747151,0.000000,1.627337
LINE824,0.460046,-0.879901,0.000000,1.496161,0.000000,4.526643
LINE825,0.000000,2.036593,0.420335,3.337337,0.000000,1.361160
LINE826,0.000000,-0.201681,0.000000,3.016197,0.000000,3.027175
LINE827,0.000000,-0.213682,0.000000,-0.919445,0.199344,1.237566
LINE828,0.434230,-0.879929,0.000000,2.653962,0.000000,4.664805
LINE829,0.000000,4.105926,0.000000,2.046207,0.000000,0.332629
LINE830,0.429925,-0.879940,0.000000,0.641339,0.000000,1.575654
LINE831,0.460046,-0.879901,0.000000,0.960723,0.000000,4.659220
LINE832,0.000000,1.766553,0.420335,3.337337,0.000000,1.477468
LINE833,0.000000,3.693458,0.000000,-0.753617,0.000000,0.696378
LINE834,0.000000,2.493652,0.000000,3.336981,0.199344,1.237566
LINE835,0.434230,-0.879929,0.000000,2.714513,0.000000,4.652293
LINE836,0.429925,-0.879940,0.000000,0.217020,0.000000,1.567350
LINE837,0.460046,-0.879901,0.000000,0.691375,0.000000,4.623026
LINE838,0.000000,1.851614,0.420335,3.337337,0.000000,1.593352
LINE839,0.000000,1.395167,0.000000,1.127932,0.000000,2.721767
LINE840,0.434230,-0.879929,0.000000,2.762172,0.000000,4.647665
LINE841,0.429925,-0.879940,0.000000,0.114885,0.000000,1.535504
LINE842,0.460046,-0.879901,0.000000,0.623508,0.000000,4.663734
LINE843,0.000000,1.000435,0.420335,3.337337,0.000000,1.578213
LINE844,0.000000,2.135920,0.000000,3.440884,0.000000,1.609235
LINE845,0.000000,2.939912,0.000000,-1.136596,0.000000,1.312690
LINE846,0.434230,-0.879929,0.000000,2.821623,0.000000,4.646515
LINE847,0.429925,-0.879940,0.000000,4.429575,0.000000,1.580302
LINE848,0.460046,-0.879901,0.000000,0.671107,0.000000,4.681622
LINE849,0.000000,0.915275,0.420335,3.337337,0.000000,1.584350
LINE850,0.000000,1.816503,0.000000,3.543667,0.000000,1.638405
LINE851,0.000000,0.776319,0.000000,3.122165,0.000000,1.605682
LINE852,0.434230,-0.879929,0.000000,2.508126,0.000000,4.624059
LINE853,0.429925,-0.879940,0.000000,4.448469,0.000000,1.797478
LINE854,0.460046,-0.879901,0.000000,0.781123,0.000000,4.680577
LINE855,0.000000,0.765463,0.420335,3.337337,0.000000,1.563239
LINE856,0.000000,1.815796,0.000000,3.634204,0.000000,1.807428
LINE857,0.000000,1.557429,0.000000,4.444751,0.000000,3.509226
LINE858,0.434230,-0.879929,0.000000,2.836712,0.000000,4.690873
LINE859,0.197765,-0.879941,0.000000,-0.127487,0.000000,4.486024
LINE860,0.232160,-0.879939,0.000000,0.115610,0.000000,1.591884
LINE861,0.460046,-0.879901,0.000000,0.781338,0.000000,4.684638
LINE862,0.000000,0.931940,0.420335,3.337337,0.000000,1.563751
LINE863,0.000000,2.008923,0.000000,3.852273,0.000000,2.102003
LINE864,0.000000,-1.387264,0.000000,0.874211,0.000000,0.523449
LINE865,0.434230,-0.879929,0.000000,2.700884,0.000000,4.685727
LINE866,0.460046,-0.879901,0.000000,0.771415,0.000000,4.681329
LINE867,0.000000,0.396129,0.420335,3.337337,0.000000,1.526711
LINE868,0.000000,2.376330,0.000000,3.714763,0.000000,4.155904
LINE869,0.000000,3.573545,0.000000,3.573545,0.000000,1.473176
LINE870,0.434230,-0.879929,0.000000,2.605910,0.000000,4.680095
LINE871,0.460046,-0.879901,0.000000,0.800717,0.000000,4.680438
LINE872,0.000000,1.503278,0.199553,3.337337,0.000000,1.596755
LINE873,0.000000,4.644870,0.220782,3.337336,0.000000,-0.067519
LINE874,0.000000,2.728830,0.000000,3.492736,0.000000,4.189653
LINE875,0.000000,2.379200,0.000000,2.992856,0.000000,2.999081
LINE876,0.434230,-0.879929,0.000000,1.973053,0.000000,4.614192
LINE877,0.460046,-0.879901,0.000000,0.830073,0.000000,4.680255
LINE878,0.000000,3.074074,0.199553,3.337337,0.000000,1.550118
LINE879,0.000000,-0.852917,0.220782,3.337336,0.000000,-0.067519
LINE880,0.000000,3.666554,0.000000,-0.455674,0.000000,1.600570
LINE881,0.000000,3.733798,0.000000,3.733798,0.000000,4.539153
LINE882,0.434230,-0.879929,0.000000,1.942626,0.000000,4.695296
LINE883,0.460046,-0.879901,0.000000,0.886334,0.000000,4.681384
LINE884,0.000000,4.644870,0.199553,3.337337,0.000000,4.644870
LINE885,0.000000,0.000000,0.220782,3.337336,0.000000,4.660494
LINE886,0.434230,-0.879929,0.000000,0.460714,0.000000,4.662710
LINE887,0.236472,-0.879900,0.000000,0.918301,0.000000,4.654071
LINE888,0.223573,-0.879901,0.000000,2.976870,0.000000,1.127911
LINE889,0.000000,-0.067519,0.199553,3.337337,0.000000,-0.067519
LINE890,0.434230,-0.879929,0.000000,3.079692,0.000000,4.703489
LINE891,0.236472,-0.879900,0.000000,1.110747,0.000000,4.657962
LINE892,0.223573,-0.879901,0.000000,3.602578,0.000000,1.427553
LINE893,0.000000,-0.067519,0.199553,3.337337,0.000000,-1.560348
LINE894,0.206367,-0.879928,0.000000,0.116687,0.000000,4.672312
LINE895,0.227862,-0.879929,0.000000,3.072486,0.000000,3.233614
LINE896,0.236472,-0.879900,0.000000,1.080525,0.000000,4.649573
LINE897,0.223573,-0.879901,0.000000,3.327670,0.000000,1.647701
LINE898,0.000000,0.000000,0.199553,3.337337,0.000000,-0.067519
LINE899,0.206367,-0.879928,0.000000,-0.341503,0.000000,-1.527841
LINE900,0.236472,-0.879900,0.000000,1.122122,0.000000,4.502488
LINE901,0.236472,-0.879900,0.000000,2.288146,0.000000,4.655052
LINE902,0.236472,-0.879900,0.000000,3.060432,0.000000,-1.415105
LINE903,0.236472,-0.879900,0.000000,2.422413,0.000000,1.513532
LINE904,0.236472,-0.879900,0.000000,3.265391,0.000000,4.515726
LINE905,0.236472,-0.879900,0.000000,4.228954,0.000000,1.371836
