# output_current_1.csv run at 2000-01-01 00:01:00 UTC on 907 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
LINE774,0.000000,3.080693,0.000000,0.078598,0.000000,-1.482262
LINE775,0.000000,1.849752,0.124233,3.350910,0.000000,4.707834
LINE776,0.701431,-0.860529,0.000000,0.204743,0.000000,4.659358
LINE777,0.000000,3.183222,0.000000,-0.394706,0.240255,1.252565
LINE778,0.463316,-0.860490,0.424189,3.350909,0.000000,1.629254
LINE779,0.000000,0.261567,0.000000,3.611260,0.222465,1.252557
LINE780,0.000000,-0.614546,0.000000,3.987881,0.200218,1.252557
LINE781,0.000000,0.458566,0.227078,3.350910,0.000000,-1.480704
LINE782,0.437317,-0.860518,0.000000,4.036855,0.000000,1.509444
LINE783,0.000000,2.705078,0.000000,-0.258018,0.000000,-1.519370
LINE784,0.000000,4.254991,0.124233,3.350910,0.000000,1.801485
LINE785,0.701431,-0.860529,0.000000,0.182371,0.000000,4.662340
LINE786,0.463316,-0.860490,0.424189,3.350909,0.000000,1.644228
LINE787,0.000000,-0.736419,0.000000,4.619440,0.200218,1.252557
LINE788,0.000000,0.299271,0.227078,3.350910,0.000000,-1.476426
LINE789,0.437317,-0.860518,0.000000,3.965356,0.000000,1.502301
LINE790,0.000000,2.397077,0.000000,4.126385,0.000000,0.721552
LINE791,0.432982,-0.860530,0.000000,0.175641,0.000000,4.640827
LINE792,0.268449,-0.860529,0.000000,-0.451019,0.000000,2.354285
LINE793,0.463316,-0.860490,0.424189,3.350909,0.000000,1.636581
LINE794,0.000000,-0.777926,0.000000,-1.403862,0.200218,1.252557
LINE795,0.000000,-0.507888,0.227078,3.350910,0.000000,1.500547
LINE796,0.437317,-0.860518,0.000000,4.095310,0.000000,1.510479
LINE797,0.000000,1.431012,0.000000,3.632255,0.000000,3.831306
LINE798,0.432982,-0.860530,0.000000,0.089945,0.000000,4.634879
LINE799,0.268449,-0.860529,0.000000,4.137127,0.000000,1.599071
LINE800,0.463316,-0.860490,0.000000,-0.578640,0.000000,1.683557
LINE801,0.000000,1.091536,0.424189,3.350909,0.000000,-1.226918
LINE802,0.000000,-0.876066,0.000000,-1.476664,0.200218,1.252557
LINE803,0.000000,4.284363,0.227078,3.350910,0.000000,1.713139
LINE804,0.437317,-0.860518,0.000000,4.036679,0.000000,1.472946
LINE805,0.000000,2.947644,0.000000,2.220405,0.000000,-1.350245
LINE806,0.432982,-0.860530,0.000000,0.167999,0.000000,4.652654
LINE807,0.268449,-0.860529,0.000000,-0.735716,0.000000,1.552566
LINE808,0.463316,-0.860490,0.000000,-0.075971,0.000000,1.747403
LINE809,0.000000,1.018979,0.424189,3.350909,0.000000,-1.242013
LINE810,0.000000,1.588242,0.000000,1.994252,0.000000,0.482346
LINE811,0.000000,-0.673538,0.000000,-1.181228,0.200218,1.252557
LINE812,0.000000,4.390226,0.227078,3.350910,0.000000,1.621988
LINE813,0.437317,-0.860518,0.000000,4.337378,0.000000,1.468869
LINE814,0.000000,-0.923158,0.000000,3.312111,0.000000,1.298901
LINE815,0.432982,-0.860530,0.000000,0.172095,0.000000,4.643838
LINE816,0.268449,-0.860529,0.000000,1.129959,0.000000,1.561996
LINE817,0.463316,-0.860490,0.000000,0.090809,0.000000,1.737029
LINE818,0.000000,1.046834,0.424189,3.350909,0.000000,-1.305891
LINE819,0.000000,-0.288631,0.000000,-0.288631,0.000000,-1.122693
LINE820,0.000000,-0.995703,0.000000,-0.995703,0.200218,1.252557
LINE821,0.437317,-0.860518,0.000000,4.481284,0.000000,1.498737
LINE822,0.000000,3.792204,0.000000,3.775082,0.000000,2.146559
LINE823,0.432982,-0.860530,0.000000,0.094168,0.000000,4.613287
LINE824,0.463316,-0.860490,0.000000,0.144274,0.000000,1.834076
LINE825,0.000000,1.066110,0.424189,3.350909,0.000000,-1.359594
LINE826,0.000000,3.691961,0.000000,-1.244957,0.000000,2.141818
LINE827,0.000000,-0.088626,0.000000,3.946159,0.200218,1.252557
LINE828,0.437317,-0.860518,0.000000,4.518411,0.000000,1.461274
LINE829,0.000000,-0.447832,0.000000,3.715161,0.000000,1.698140
LINE830,0.432982,-0.860530,0.000000,-0.114284,0.000000,4.605743
LINE831,0.463316,-0.860490,0.000000,0.149391,0.000000,2.215238
LINE832,0.000000,1.038267,0.424189,3.350909,0.000000,-1.277362
LINE833,0.000000,3.520459,0.000000,-0.611434,0.000000,1.897265
LINE834,0.000000,-1.280016,0.000000,2.476290,0.200218,1.252557
LINE835,0.437317,-0.860518,0.000000,4.591003,0.000000,1.474171
LINE836,0.432982,-0.860530,0.000000,-0.499300,0.000000,4.611994
LINE837,0.463316,-0.860490,0.000000,0.236632,0.000000,2.437075
LINE838,0.000000,0.931524,0.424189,3.350909,0.000000,4.597438
LINE839,0.000000,2.675378,0.000000,2.675378,0.000000,2.010226
LINE840,0.437317,-0.860518,0.000000,4.592149,0.000000,1.471015
LINE841,0.432982,-0.860530,0.000000,0.022434,0.000000,4.616733
LINE842,0.463316,-0.860490,0.000000,0.211288,0.000000,4.382287
LINE843,0.000000,0.632374,0.424189,3.350909,0.000000,1.686030
LINE844,0.000000,1.001088,0.000000,1.488255,0.000000,-1.524092
LINE845,0.000000,2.390613,0.000000,-1.289872,0.000000,1.085070
LINE846,0.437317,-0.860518,0.000000,4.571322,0.000000,1.468517
LINE847,0.432982,-0.860530,0.000000,3.027205,0.000000,1.494204
LINE848,0.463316,-0.860490,0.000000,0.175680,0.000000,1.701233
LINE849,0.000000,0.520484,0.424189,3.350909,0.000000,3.074074
LINE850,0.000000,1.013192,0.000000,1.507571,0.000000,-1.495731
LINE851,0.000000,1.310570,0.000000,0.131164,0.000000,-1.135465
LINE852,0.437317,-0.860518,0.000000,-1.501133,0.000000,1.490725
LINE853,0.432982,-0.860530,0.000000,3.974808,0.000000,1.590009
LINE854,0.463316,-0.860490,0.000000,0.202888,0.000000,1.775151
LINE855,0.000000,0.607222,0.424189,3.350909,0.000000,1.658592
LINE856,0.000000,0.968440,0.000000,1.673854,0.000000,4.681217
LINE857,0.000000,1.699160,0.000000,0.371640,0.000000,4.198928
LINE858,0.437317,-0.860518,0.000000,4.088683,0.000000,1.353349
LINE859,0.199171,-0.860530,0.000000,0.325614,0.000000,1.523757
LINE860,0.233811,-0.860529,0.000000,2.743437,0.000000,1.630456
LINE861,0.463316,-0.860490,0.000000,0.207362,0.000000,1.775986
LINE862,0.000000,0.717880,0.424189,3.350909,0.000000,1.685322
LINE863,0.000000,0.860487,0.000000,0.676209,0.000000,4.327216
LINE864,0.000000,-0.201681,0.000000,3.012336,0.000000,3.036556
LINE865,0.437317,-0.860518,0.000000,3.649937,0.000000,0.686528
LINE866,0.463316,-0.860490,0.000000,0.204748,0.000000,1.676207
LINE867,0.000000,0.717880,0.424189,3.350909,0.000000,1.625228
LINE868,0.000000,0.598947,0.000000,-0.034503,0.000000,1.706202
LINE869,0.000000,2.168001,0.000000,0.253773,0.000000,2.573702
LINE870,0.437317,-0.860518,0.000000,4.329068,0.000000,0.932764
LINE871,0.463316,-0.860490,0.000000,0.216057,0.000000,1.659823
LINE872,0.000000,-0.067519,0.201383,3.350909,0.000000,1.647771
LINE873,0.000000,1.503278,0.222806,3.350909,0.000000,-0.067519
LINE874,0.000000,0.468725,0.000000,-0.387701,0.000000,-0.479314
LINE875,0.000000,2.174673,0.000000,0.373608,0.000000,1.857531
LINE876,0.437317,-0.860518,0.000000,0.614757,0.000000,1.472188
LINE877,0.463316,-0.860490,0.000000,0.219851,0.000000,1.667370
LINE878,0.000000,0.000000,0.201383,3.350909,0.000000,1.732571
LINE879,0.000000,1.503278,0.222806,3.350909,0.000000,3.074074
LINE880,0.000000,0.630814,0.000000,2.604986,0.000000,1.603817
LINE881,0.000000,2.581505,0.000000,0.543412,0.000000,2.083103
LINE882,0.437317,-0.860518,0.000000,0.530405,0.000000,1.539260
LINE883,0.463316,-0.860490,0.000000,0.260698,0.000000,1.673306
LINE884,0.000000,0.396129,0.201383,3.350909,0.000000,3.074074
LINE885,0.000000,0.396129,0.222806,3.350909,0.000000,3.074074
LINE886,0.437317,-0.860518,0.000000,-1.569197,0.000000,1.272668
LINE887,0.238153,-0.860490,0.000000,0.257993,0.000000,1.620023
LINE888,0.225163,-0.860490,0.000000,3.482499,0.000000,1.578490
LINE889,0.000000,1.039630,0.201383,3.350909,0.000000,3.074074
LINE890,0.437317,-0.860518,0.000000,1.235123,0.000000,1.488599
LINE891,0.238153,-0.860490,0.000000,0.185195,0.000000,1.620826
LINE892,0.225163,-0.860490,0.000000,3.361712,0.000000,1.620424
LINE893,0.000000,1.503278,0.201383,3.350909,0.000000,-0.067519
LINE894,0.207834,-0.860517,0.000000,2.145224,0.000000,4.637417
LINE895,0.229482,-0.860519,0.000000,2.157477,0.000000,-1.557891
LINE896,0.238153,-0.860490,0.000000,0.176219,0.000000,4.660985
LINE897,0.225163,-0.860490,0.000000,-0.859541,0.000000,1.563625
LINE898,0.000000,0.000000,0.201383,3.350909,0.000000,0.000000
LINE899,0.207834,-0.860517,0.000000,2.970068,0.000000,2.000213
LINE900,0.238153,-0.860490,0.000000,0.206237,0.000000,-1.565517
LINE901,0.238153,-0.860490,0.000000,0.404227,0.000000,-1.546752
LINE902,0.238153,-0.860490,0.000000,-0.943510,0.000000,1.251889
LINE903,0.238153,-0.860490,0.000000,-0.087364,0.000000,1.652310
LINE904,0.238153,-0.860490,0.000000,3.869790,0.000000,4.516111
LINE905,0.238153,-0.860490,0.000000,-0.924816,0.000000,1.493513
